Maturity,Put/Call,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
"December 17, 2021",puts,SPY211217P00450000,2021-11-19 4:14PM EST,450.0,3.12,3.09,3.11,0.01,+0.32%,10605,93244,19.64%
"December 17, 2021",puts,SPY211217P00451000,2021-11-19 3:55PM EST,451.0,3.38,3.22,3.24,0.25,+7.99%,695,9234,19.37%
"December 17, 2021",puts,SPY211217P00452000,2021-11-19 3:57PM EST,452.0,3.46,3.36,3.37,0.21,+6.46%,1273,8145,19.07%
"December 17, 2021",puts,SPY211217P00453000,2021-11-19 4:00PM EST,453.0,3.6,3.5,3.52,0.18,+5.26%,1706,10572,18.81%
"December 17, 2021",puts,SPY211217P00454000,2021-11-19 4:14PM EST,454.0,3.66,3.65,3.67,0.05,+1.39%,1958,6095,18.53%
"December 17, 2021",puts,SPY211217P00455000,2021-11-19 4:11PM EST,455.0,3.86,3.82,3.83,0.01,+0.26%,6097,31654,18.25%
"December 17, 2021",puts,SPY211217P00456000,2021-11-19 3:59PM EST,456.0,4.07,3.98,4.0,0.22,+5.71%,1734,11028,17.98%
"December 17, 2021",puts,SPY211217P00457000,2021-11-19 4:10PM EST,457.0,4.22,4.16,4.18,0.12,+2.93%,14403,8939,17.70%
"December 17, 2021",puts,SPY211217P00458000,2021-11-19 3:57PM EST,458.0,4.47,4.35,4.37,0.19,+4.44%,2902,8488,17.42%
"December 17, 2021",puts,SPY211217P00459000,2021-11-19 4:05PM EST,459.0,4.62,4.55,4.56,0.16,+3.59%,2616,10728,17.12%
"December 17, 2021",puts,SPY211217P00460000,2021-11-19 4:14PM EST,460.0,4.78,4.76,4.78,-0.01,-0.21%,18784,31317,16.86%
"December 17, 2021",puts,SPY211217P00461000,2021-11-19 3:55PM EST,461.0,5.16,4.99,5.0,0.16,+3.20%,2088,7095,16.57%
"December 17, 2021",puts,SPY211217P00462000,2021-11-19 4:12PM EST,462.0,5.3,5.22,5.24,0.13,+2.51%,3512,10386,16.30%
"December 17, 2021",puts,SPY211217P00463000,2021-11-19 4:03PM EST,463.0,5.6,5.48,5.49,0.11,+2.00%,13911,6952,16.02%
"December 17, 2021",puts,SPY211217P00464000,2021-11-19 3:59PM EST,464.0,5.84,5.75,5.77,0.25,+4.47%,3015,8297,15.77%
"December 17, 2021",puts,SPY211217P00465000,2021-11-19 4:13PM EST,465.0,6.08,6.04,6.06,0.0,-,7687,21359,15.50%
"December 17, 2021",puts,SPY211217P00466000,2021-11-19 4:03PM EST,466.0,6.48,6.36,6.38,0.33,+5.37%,14797,9283,15.26%
"December 17, 2021",puts,SPY211217P00467000,2021-11-19 4:10PM EST,467.0,6.81,6.7,6.72,0.06,+0.89%,2940,7179,15.03%
"December 17, 2021",puts,SPY211217P00468000,2021-11-19 4:05PM EST,468.0,7.08,7.06,7.08,0.09,+1.29%,4002,6043,14.79%
"December 17, 2021",puts,SPY211217P00469000,2021-11-19 4:12PM EST,469.0,7.53,7.45,7.47,0.05,+0.67%,6986,9699,14.58%
"December 17, 2021",puts,SPY211217P00470000,2021-11-19 4:14PM EST,470.0,7.9,7.85,7.93,0.0,-,20796,15226,14.46%
"December 17, 2021",puts,SPY211217P00471000,2021-11-19 3:45PM EST,471.0,8.61,8.28,8.4,0.32,+3.86%,1329,1530,14.31%
"December 17, 2021",puts,SPY211217P00472000,2021-11-19 3:55PM EST,472.0,9.11,8.76,8.88,0.36,+4.11%,917,2618,14.15%
"December 17, 2021",puts,SPY211217P00473000,2021-11-19 3:46PM EST,473.0,9.64,9.31,9.47,0.46,+5.01%,92,2922,14.15%
"December 17, 2021",puts,SPY211217P00474000,2021-11-19 1:46PM EST,474.0,10.05,9.85,10.03,0.5,+5.24%,91,1919,14.06%
"December 17, 2021",puts,SPY211217P00475000,2021-11-19 4:13PM EST,475.0,10.51,10.42,10.63,0.41,+4.06%,1901,2008,14.00%
"December 17, 2021",puts,SPY211217P00476000,2021-11-19 12:18PM EST,476.0,10.19,11.03,11.26,-1.29,-11.24%,356,1633,13.95%
"December 17, 2021",puts,SPY211217P00477000,2021-11-19 1:50PM EST,477.0,11.89,11.66,12.02,0.5,+4.39%,136,3207,14.14%
"December 17, 2021",puts,SPY211217P00478000,2021-11-19 3:50PM EST,478.0,12.67,12.37,12.71,0.67,+5.58%,51,1924,14.15%
"December 17, 2021",puts,SPY211217P00479000,2021-11-19 3:26PM EST,479.0,13.3,13.07,13.44,-0.05,-0.37%,39,1352,14.20%
"December 17, 2021",puts,SPY211217P00480000,2021-11-19 4:03PM EST,480.0,14.09,13.79,14.19,0.61,+4.53%,424,18480,14.26%
"December 17, 2021",puts,SPY211217P00481000,2021-11-19 4:02PM EST,481.0,14.86,14.58,14.99,0.49,+3.41%,24,1416,14.40%
"December 17, 2021",puts,SPY211217P00482000,2021-11-19 1:39PM EST,482.0,15.75,15.2,15.82,0.47,+3.08%,22,1651,14.58%
"December 17, 2021",puts,SPY211217P00483000,2021-11-19 11:57AM EST,483.0,15.68,16.05,16.67,-0.27,-1.69%,36,1085,14.78%
"December 17, 2021",puts,SPY211217P00484000,2021-11-19 12:19PM EST,484.0,16.23,16.91,17.54,-0.52,-3.10%,10,1370,15.01%
"December 17, 2021",puts,SPY211217P00485000,2021-11-19 4:03PM EST,485.0,18.28,17.8,18.42,0.78,+4.46%,348,1232,15.24%
"December 17, 2021",puts,SPY211217P00486000,2021-11-19 10:08AM EST,486.0,18.92,18.7,19.35,0.37,+1.99%,10,781,15.58%
"December 17, 2021",puts,SPY211217P00487000,2021-11-19 1:35PM EST,487.0,20.03,19.61,20.27,0.56,+2.88%,11,792,15.89%
"December 17, 2021",puts,SPY211217P00488000,2021-11-19 9:46AM EST,488.0,20.71,20.54,21.21,-5.11,-19.79%,10,219,16.24%
"December 17, 2021",puts,SPY211217P00489000,2021-11-16 10:27AM EST,489.0,22.6,21.47,22.15,0.0,-,2,126,16.57%
"December 17, 2021",puts,SPY211217P00490000,2021-11-19 2:23PM EST,490.0,22.11,22.47,23.11,-1.43,-6.07%,6,390,16.95%
"December 17, 2021",puts,SPY211217P00491000,2021-11-17 10:52AM EST,491.0,24.51,23.43,24.07,0.0,-,-,48,17.32%
"December 17, 2021",puts,SPY211217P00492000,2021-11-19 9:50AM EST,492.0,24.16,24.4,25.05,-0.42,-1.71%,4,187,17.74%
"December 17, 2021",puts,SPY211217P00493000,2021-11-10 2:19PM EST,493.0,30.88,25.37,26.02,0.0,-,-,43,18.13%
"December 17, 2021",puts,SPY211217P00494000,2021-11-17 1:03PM EST,494.0,27.24,26.3,26.99,0.0,-,1,20,18.51%
"December 17, 2021",puts,SPY211217P00495000,2021-11-16 3:55PM EST,495.0,27.4,27.29,27.96,0.0,-,1,104,18.89%
"December 17, 2021",puts,SPY211217P00496000,2021-11-17 1:19PM EST,496.0,29.53,28.26,28.95,0.0,-,2,6,19.31%
"December 17, 2021",puts,SPY211217P00497000,2021-11-17 1:11PM EST,497.0,30.65,29.23,29.95,0.0,-,1,2,19.78%
"December 17, 2021",puts,SPY211217P00498000,2021-11-17 1:16PM EST,498.0,31.49,30.21,30.92,0.0,-,51,226,20.12%
"December 17, 2021",puts,SPY211217P00499000,2021-11-10 12:33PM EST,499.0,34.65,31.21,31.91,0.0,-,-,1,20.55%
"December 17, 2021",puts,SPY211217P00500000,2021-11-19 4:08PM EST,500.0,32.44,32.21,32.91,0.54,+1.69%,1,7331,20.99%
"December 17, 2021",puts,SPY211217P00501000,2021-11-11 9:54AM EST,501.0,37.58,33.2,33.9,0.0,-,-,10,21.40%
"December 17, 2021",puts,SPY211217P00505000,2021-11-12 11:16AM EST,505.0,39.8,37.15,37.87,0.0,-,12,8,23.02%
"December 17, 2021",puts,SPY211217P00507000,2021-11-18 12:48PM EST,507.0,39.33,39.15,39.87,0.0,-,2,2,23.88%
"December 17, 2021",puts,SPY211217P00508000,2021-11-18 10:21AM EST,508.0,42.82,40.16,40.87,0.0,-,1,50,24.29%
"December 17, 2021",puts,SPY211217P00510000,2021-11-15 3:14PM EST,510.0,44.06,42.16,42.85,0.0,-,5,27,25.05%
"December 17, 2021",puts,SPY211217P00512000,2021-11-12 3:35PM EST,512.0,45.78,44.15,44.85,0.0,-,10,1,25.87%
"December 17, 2021",puts,SPY211217P00514000,2021-11-11 9:54AM EST,514.0,50.52,46.14,46.84,0.0,-,-,30,26.64%
"December 17, 2021",puts,SPY211217P00515000,2021-11-16 2:32PM EST,515.0,46.42,47.13,47.82,0.0,-,6,7,26.96%
"December 17, 2021",puts,SPY211217P00520000,2021-11-16 4:06PM EST,520.0,52.09,52.13,52.82,0.0,-,2,16,28.93%
"December 17, 2021",puts,SPY211217P00525000,2021-11-16 4:06PM EST,525.0,57.1,57.13,57.82,0.0,-,8,5,30.86%
"December 17, 2021",puts,SPY211217P00530000,2021-09-17 11:15AM EST,530.0,88.82,85.04,85.97,0.0,-,10,19,90.78%
"December 17, 2021",puts,SPY211217P00540000,2021-09-17 12:03PM EST,540.0,98.82,95.02,95.95,0.0,-,4,3,96.25%
"December 17, 2021",puts,SPY211217P00545000,2021-11-18 2:31PM EST,545.0,77.75,77.08,77.8,0.0,-,4,3,38.01%
"December 17, 2021",puts,SPY211217P00550000,2021-11-12 3:13PM EST,550.0,84.55,82.1,82.8,0.0,-,1,4,39.72%
"December 17, 2021",puts,SPY211217P00555000,2021-08-25 4:25PM EST,555.0,131.95,111.8,112.57,0.0,-,1,1,107.72%
"December 17, 2021",puts,SPY211217P00570000,2021-08-25 4:25PM EST,570.0,160.6,126.76,127.54,0.0,-,1,2,115.01%
"December 17, 2021",puts,SPY211217P00600000,2021-10-25 2:54PM EST,600.0,146.23,132.06,132.78,0.0,-,-,4,52.65%
"December 17, 2021",puts,SPY211217P00605000,2021-08-25 4:25PM EST,605.0,193.2,161.69,162.5,0.0,-,2,1,130.56%
"December 17, 2021",puts,SPY211217P00610000,2021-11-05 3:06PM EST,610.0,142.76,142.08,142.78,0.0,-,1,1,55.49%
"December 17, 2021",puts,SPY211217P00615000,2021-08-25 4:25PM EST,615.0,200.7,171.68,172.49,0.0,-,1,2,134.69%
"December 17, 2021",puts,SPY211217P00625000,2021-11-12 10:08AM EST,625.0,161.96,157.06,157.77,0.0,-,10,10,59.38%
"December 17, 2021",calls,SPY211217C00025000,2021-11-19 10:37AM EST,25.0,444.31,443.68,444.38,34.81,+8.50%,360,0,409.38%
"December 17, 2021",calls,SPY211217C00030000,2021-08-25 4:20PM EST,30.0,409.19,413.54,414.37,0.0,-,1,1,0.00%
"December 17, 2021",calls,SPY211217C00035000,2021-08-25 4:20PM EST,35.0,303.0,408.54,409.37,0.0,-,-,20,0.00%
"December 17, 2021",calls,SPY211217C00040000,2021-08-25 4:21PM EST,40.0,382.8,403.54,404.37,0.0,-,1,0,0.00%
"December 17, 2021",calls,SPY211217C00050000,2021-10-29 11:26AM EST,50.0,409.0,418.67,419.39,0.0,-,1,1,308.20%
"December 17, 2021",calls,SPY211217C00065000,2021-09-02 2:48PM EST,65.0,387.2,368.5,369.93,0.0,-,1,0,0.00%
"December 17, 2021",calls,SPY211217C00075000,2021-08-25 4:21PM EST,75.0,340.9,368.54,369.37,0.0,-,1,0,0.00%
"December 17, 2021",calls,SPY211217C00080000,2021-08-25 4:21PM EST,80.0,331.6,363.54,364.37,0.0,-,1,0,0.00%
"December 17, 2021",calls,SPY211217C00085000,2021-08-25 4:21PM EST,85.0,321.3,358.54,359.37,0.0,-,1,0,0.00%
"December 17, 2021",calls,SPY211217C00090000,2021-11-02 11:18AM EST,90.0,371.5,378.69,379.38,0.0,-,1,0,227.73%
"December 17, 2021",calls,SPY211217C00095000,2021-09-17 11:30AM EST,95.0,347.68,350.35,351.36,0.0,-,2,1,0.00%
"December 17, 2021",calls,SPY211217C00100000,2021-08-25 4:19PM EST,100.0,332.0,343.54,344.37,0.0,-,1,0,0.00%
"December 17, 2021",calls,SPY211217C00105000,2021-08-25 4:19PM EST,105.0,175.01,338.54,339.36,0.0,-,-,1,0.00%
"December 17, 2021",calls,SPY211217C00115000,2021-11-08 9:30AM EST,115.0,355.21,353.67,354.37,0.0,-,1,2,192.19%
"December 17, 2021",calls,SPY211217C00120000,2021-08-25 4:19PM EST,120.0,269.5,323.54,324.36,0.0,-,1,0,0.00%
"December 17, 2021",calls,SPY211217C00125000,2021-08-25 4:19PM EST,125.0,171.04,318.54,319.36,0.0,-,-,0,0.00%
"December 17, 2021",calls,SPY211217C00130000,2021-08-25 4:19PM EST,130.0,190.45,313.54,314.36,0.0,-,3,0,0.00%
"December 17, 2021",calls,SPY211217C00135000,2021-08-25 4:20PM EST,135.0,301.88,308.55,309.37,0.0,-,1,1,0.00%
"December 17, 2021",calls,SPY211217C00140000,2021-08-25 4:20PM EST,140.0,272.2,303.55,304.37,0.0,-,1,1,0.00%
"December 17, 2021",calls,SPY211217C00145000,2021-09-16 12:57PM EST,145.0,301.68,300.35,301.35,0.0,-,247,0,0.00%
"December 17, 2021",calls,SPY211217C00150000,2021-11-10 2:45PM EST,150.0,312.2,318.68,319.38,0.0,-,1,1,158.01%
"December 17, 2021",calls,SPY211217C00155000,2021-11-01 11:23AM EST,155.0,304.71,313.68,314.39,0.0,-,1,1,154.30%
"December 17, 2021",calls,SPY211217C00160000,2021-11-01 8:30AM EST,160.0,300.13,308.68,309.38,0.0,-,4,4,149.41%
"December 17, 2021",calls,SPY211217C00165000,2021-08-25 4:20PM EST,165.0,257.1,278.57,279.39,0.0,-,1,0,0.00%
"December 17, 2021",calls,SPY211217C00170000,2021-11-01 11:23AM EST,170.0,289.69,298.69,299.4,0.0,-,1,3,142.97%
"December 17, 2021",calls,SPY211217C00175000,2021-08-25 4:20PM EST,175.0,222.33,268.58,269.4,0.0,-,1,1,0.00%
"December 17, 2021",calls,SPY211217C00180000,2021-11-03 8:54AM EST,180.0,281.3,288.7,289.39,0.0,-,1,3,135.35%
"December 17, 2021",calls,SPY211217C00185000,2021-11-05 8:57AM EST,185.0,284.89,283.69,284.39,0.0,-,1,4,131.25%
"December 17, 2021",calls,SPY211217C00190000,2021-09-16 11:11AM EST,190.0,255.26,255.35,256.35,0.0,-,8,8,0.00%
"December 17, 2021",calls,SPY211217C00195000,2021-10-27 9:44AM EST,195.0,261.0,273.7,274.4,0.0,-,1,0,125.00%
"December 17, 2021",calls,SPY211217C00200000,2021-11-05 8:57AM EST,200.0,270.0,268.7,269.41,0.0,-,1,43,122.07%
"December 17, 2021",calls,SPY211217C00205000,2021-09-29 1:59PM EST,205.0,231.84,254.19,254.72,0.0,-,2,2,0.00%
"December 17, 2021",calls,SPY211217C00210000,2021-11-12 3:50PM EST,210.0,257.1,258.71,259.4,0.0,-,2,10,115.43%
"December 17, 2021",calls,SPY211217C00215000,2021-09-24 2:41PM EST,215.0,229.2,240.09,240.91,0.0,-,1,5,0.00%
"December 17, 2021",calls,SPY211217C00220000,2021-09-21 10:57AM EST,220.0,216.24,232.62,233.31,0.0,-,2,6,0.00%
"December 17, 2021",calls,SPY211217C00225000,2021-11-19 11:09AM EST,225.0,244.25,243.71,244.42,23.5,+10.65%,8,8,106.84%
"December 17, 2021",calls,SPY211217C00230000,2021-09-17 11:46AM EST,230.0,213.1,215.37,216.37,0.0,-,1,5,0.00%
"December 17, 2021",calls,SPY211217C00235000,2021-09-16 12:57PM EST,235.0,211.57,210.38,211.38,0.0,-,27,13,0.00%
"December 17, 2021",calls,SPY211217C00240000,2021-11-16 10:50AM EST,240.0,228.23,228.72,229.42,0.0,-,1,8,98.44%
"December 17, 2021",calls,SPY211217C00245000,2021-11-03 2:17PM EST,245.0,219.2,223.72,224.43,0.0,-,1,84,96.00%
"December 17, 2021",calls,SPY211217C00250000,2021-11-11 1:11PM EST,250.0,214.19,218.72,219.42,0.0,-,34,1426,92.87%
"December 17, 2021",calls,SPY211217C00255000,2021-10-14 12:58PM EST,255.0,187.4,212.39,212.99,0.0,-,2,25,0.00%
"December 17, 2021",calls,SPY211217C00260000,2021-11-05 1:48PM EST,260.0,208.82,208.73,209.43,0.0,-,5,82,88.09%
"December 17, 2021",calls,SPY211217C00265000,2021-11-03 2:48PM EST,265.0,200.0,203.74,204.44,0.0,-,270,50,86.04%
"December 17, 2021",calls,SPY211217C00270000,2021-11-04 12:18PM EST,270.0,196.02,198.74,199.44,0.0,-,1,59,83.40%
"December 17, 2021",calls,SPY211217C00275000,2021-11-08 3:14PM EST,275.0,194.35,193.75,194.45,0.0,-,3,4019,81.35%
"December 17, 2021",calls,SPY211217C00276000,2021-11-05 9:54AM EST,276.0,194.2,192.74,193.46,0.0,-,10,24,80.86%
"December 17, 2021",calls,SPY211217C00277000,2021-09-16 1:40PM EST,277.0,169.98,168.52,169.51,0.0,-,200,5,0.00%
"December 17, 2021",calls,SPY211217C00278000,2021-11-18 2:39PM EST,278.0,191.1,190.75,191.47,0.0,-,10,37,80.27%
"December 17, 2021",calls,SPY211217C00279000,2021-09-17 1:55PM EST,279.0,162.87,166.52,167.51,0.0,-,33,25,0.00%
"December 17, 2021",calls,SPY211217C00280000,2021-10-01 9:39AM EST,280.0,148.42,179.3,179.83,0.0,-,99,219,0.00%
"December 17, 2021",calls,SPY211217C00281000,2021-09-20 12:38PM EST,281.0,152.14,171.73,172.4,0.0,-,9,28,0.00%
"December 17, 2021",calls,SPY211217C00282000,2021-09-16 1:54PM EST,282.0,165.26,163.54,164.53,0.0,-,50,12,0.00%
"December 17, 2021",calls,SPY211217C00283000,2021-11-05 2:32PM EST,283.0,185.58,185.75,186.47,0.0,-,2,52,77.83%
"December 17, 2021",calls,SPY211217C00284000,2021-10-21 12:08PM EST,284.0,168.06,184.76,185.47,0.0,-,4,22,77.54%
"December 17, 2021",calls,SPY211217C00285000,2021-10-19 12:43PM EST,285.0,164.98,183.76,184.47,0.0,-,1,184,77.05%
"December 17, 2021",calls,SPY211217C00286000,2021-09-16 3:05PM EST,286.0,160.88,159.56,160.55,0.0,-,400,25,0.00%
"December 17, 2021",calls,SPY211217C00287000,2021-11-15 3:33PM EST,287.0,180.18,181.76,182.49,0.0,-,3,78,76.47%
"December 17, 2021",calls,SPY211217C00288000,2021-10-12 2:24PM EST,288.0,146.15,179.43,180.03,0.0,-,9,149,0.00%
"December 17, 2021",calls,SPY211217C00289000,2021-11-03 11:43AM EST,289.0,172.5,179.75,180.47,0.0,-,3,57,74.90%
"December 17, 2021",calls,SPY211217C00290000,2021-10-21 11:28AM EST,290.0,162.33,178.77,179.47,0.0,-,2,230,74.80%
"December 17, 2021",calls,SPY211217C00291000,2021-09-16 3:05PM EST,291.0,155.86,154.59,155.57,0.0,-,200,44,0.00%
"December 17, 2021",calls,SPY211217C00292000,2021-10-19 2:42PM EST,292.0,158.25,176.77,177.48,0.0,-,3,46,74.02%
"December 17, 2021",calls,SPY211217C00293000,2021-09-16 3:08PM EST,293.0,154.08,152.6,153.58,0.0,-,200,75,0.00%
"December 17, 2021",calls,SPY211217C00294000,2021-10-12 2:24PM EST,294.0,140.52,173.44,174.04,0.0,-,7,83,0.00%
"December 17, 2021",calls,SPY211217C00295000,2021-10-08 10:44AM EST,295.0,143.82,172.66,173.45,0.0,-,1,199,0.00%
"December 17, 2021",calls,SPY211217C00296000,2021-08-25 4:20PM EST,296.0,98.64,148.28,148.97,0.0,-,1,17,0.00%
"December 17, 2021",calls,SPY211217C00297000,2021-10-19 2:44PM EST,297.0,153.05,171.78,172.49,0.0,-,1,29,71.97%
"December 17, 2021",calls,SPY211217C00298000,2021-10-25 1:55PM EST,298.0,157.72,170.78,171.5,0.0,-,231,393,71.68%
"December 17, 2021",calls,SPY211217C00299000,2021-10-26 2:21PM EST,299.0,157.82,169.78,170.51,0.0,-,9,42,71.39%
"December 17, 2021",calls,SPY211217C00300000,2021-11-19 10:34AM EST,300.0,169.32,168.79,169.48,0.89,+0.53%,350,950,70.61%
"December 17, 2021",calls,SPY211217C00301000,2021-11-16 9:52AM EST,301.0,167.5,167.77,168.49,0.0,-,1,63,69.92%
"December 17, 2021",calls,SPY211217C00302000,2021-08-25 4:20PM EST,302.0,135.94,142.28,143.04,0.0,-,84,5,0.00%
"December 17, 2021",calls,SPY211217C00303000,2021-10-29 2:19PM EST,303.0,154.75,165.79,166.5,0.0,-,4,38,69.53%
"December 17, 2021",calls,SPY211217C00304000,2021-11-15 3:33PM EST,304.0,162.92,164.79,165.52,0.0,-,11,305,69.39%
"December 17, 2021",calls,SPY211217C00305000,2021-11-19 10:45AM EST,305.0,164.61,163.8,164.49,0.72,+0.44%,92,4214,68.56%
"December 17, 2021",calls,SPY211217C00306000,2021-09-16 12:54PM EST,306.0,140.7,139.68,140.66,0.0,-,36,18,0.00%
"December 17, 2021",calls,SPY211217C00307000,2021-09-17 10:09AM EST,307.0,136.3,138.69,139.67,0.0,-,24,98,0.00%
"December 17, 2021",calls,SPY211217C00308000,2021-09-17 1:53PM EST,308.0,135.56,137.69,138.67,0.0,-,16,48,0.00%
"December 17, 2021",calls,SPY211217C00309000,2021-10-28 9:17AM EST,309.0,147.32,159.79,160.51,0.0,-,1,18,66.89%
"December 17, 2021",calls,SPY211217C00310000,2021-11-12 10:55AM EST,310.0,155.06,158.8,159.5,0.0,-,1,144,66.41%
"December 17, 2021",calls,SPY211217C00311000,2021-11-12 2:39PM EST,311.0,155.7,157.8,158.51,0.0,-,4,31,66.11%
"December 17, 2021",calls,SPY211217C00312000,2021-09-17 1:42PM EST,312.0,131.42,133.72,134.7,0.0,-,1,23,0.00%
"December 17, 2021",calls,SPY211217C00313000,2021-11-19 10:07AM EST,313.0,156.15,155.81,156.52,25.63,+19.64%,6,51,65.48%
"December 17, 2021",calls,SPY211217C00314000,2021-11-15 3:33PM EST,314.0,152.94,154.81,155.54,0.0,-,6,48,65.33%
"December 17, 2021",calls,SPY211217C00315000,2021-11-02 10:42AM EST,315.0,147.0,153.82,154.51,0.0,-,7,170,64.55%
"December 17, 2021",calls,SPY211217C00316000,2021-11-19 3:32PM EST,316.0,153.28,152.81,153.52,24.57,+19.09%,3,0,64.11%
"December 17, 2021",calls,SPY211217C00317000,2021-11-19 12:37PM EST,317.0,154.0,151.82,152.53,45.86,+42.41%,1,0,63.97%
"December 17, 2021",calls,SPY211217C00318000,2021-09-17 9:21AM EST,318.0,125.96,127.77,128.75,0.0,-,10,11,0.00%
"December 17, 2021",calls,SPY211217C00319000,2021-10-07 2:24PM EST,319.0,121.69,148.72,149.54,0.0,-,11,26,0.00%
"December 17, 2021",calls,SPY211217C00320000,2021-11-16 9:30AM EST,320.0,147.38,148.83,149.53,0.0,-,2,303,62.74%
"December 17, 2021",calls,SPY211217C00321000,2021-11-19 10:07AM EST,321.0,148.47,147.83,148.55,2.59,+1.78%,6,126,62.55%
"December 17, 2021",calls,SPY211217C00322000,2021-09-16 2:23PM EST,322.0,125.75,123.81,124.78,0.0,-,9,20,0.00%
"December 17, 2021",calls,SPY211217C00323000,2021-11-15 3:33PM EST,323.0,144.25,145.82,146.54,0.0,-,9,111,61.38%
"December 17, 2021",calls,SPY211217C00324000,2021-11-19 12:02PM EST,324.0,146.12,144.84,145.55,3.22,+2.25%,13,7309,61.33%
"December 17, 2021",calls,SPY211217C00325000,2021-11-17 3:19PM EST,325.0,143.22,143.84,144.54,0.0,-,3,2793,60.74%
"December 17, 2021",calls,SPY211217C00326000,2021-10-28 2:02PM EST,326.0,131.45,142.83,143.55,0.0,-,1,1066,60.25%
"December 17, 2021",calls,SPY211217C00327000,2021-11-16 2:50PM EST,327.0,142.7,141.85,142.55,0.0,-,5,787,60.11%
"December 17, 2021",calls,SPY211217C00328000,2021-09-13 9:06AM EST,328.0,118.47,107.17,108.01,0.0,-,1,382,0.00%
"December 17, 2021",calls,SPY211217C00329000,2021-11-15 3:33PM EST,329.0,138.27,139.85,140.56,0.0,-,3,1158,59.33%
"December 17, 2021",calls,SPY211217C00330000,2021-11-18 3:25PM EST,330.0,139.65,138.86,139.57,0.0,-,4,5714,59.13%
"December 17, 2021",calls,SPY211217C00331000,2021-11-11 9:34AM EST,331.0,134.0,137.87,138.58,0.0,-,15,90,58.94%
"December 17, 2021",calls,SPY211217C00332000,2021-11-15 3:33PM EST,332.0,134.97,136.86,137.56,0.0,-,6,193,58.11%
"December 17, 2021",calls,SPY211217C00333000,2021-11-16 3:17PM EST,333.0,136.78,135.86,136.56,0.0,-,4,792,57.67%
"December 17, 2021",calls,SPY211217C00334000,2021-11-15 10:30AM EST,334.0,133.8,134.87,135.59,0.0,-,3,1983,57.72%
"December 17, 2021",calls,SPY211217C00335000,2021-11-15 10:00AM EST,335.0,133.47,133.88,134.56,0.0,-,30,3129,57.03%
"December 17, 2021",calls,SPY211217C00336000,2021-11-08 12:45PM EST,336.0,132.57,132.87,133.58,0.0,-,2,483,56.69%
"December 17, 2021",calls,SPY211217C00337000,2021-11-12 2:25PM EST,337.0,129.92,131.88,132.59,0.0,-,2,625,56.49%
"December 17, 2021",calls,SPY211217C00338000,2021-10-18 9:28AM EST,338.0,108.52,130.88,131.61,0.0,-,17,319,56.25%
"December 17, 2021",calls,SPY211217C00339000,2021-11-11 3:17PM EST,339.0,125.23,129.88,130.58,0.0,-,6,133,55.47%
"December 17, 2021",calls,SPY211217C00340000,2021-11-04 11:13AM EST,340.0,126.58,128.89,129.6,0.0,-,10,1932,55.37%
"December 17, 2021",calls,SPY211217C00341000,2021-11-05 1:20PM EST,341.0,127.88,127.9,128.61,0.0,-,5,506,55.13%
"December 17, 2021",calls,SPY211217C00342000,2021-11-16 9:52AM EST,342.0,126.44,126.9,127.6,0.0,-,2,343,54.59%
"December 17, 2021",calls,SPY211217C00343000,2021-11-11 10:36AM EST,343.0,121.29,125.9,126.62,0.0,-,1,257,54.35%
"December 17, 2021",calls,SPY211217C00344000,2021-11-10 2:43PM EST,344.0,118.64,124.9,125.6,0.0,-,1,197,53.71%
"December 17, 2021",calls,SPY211217C00345000,2021-11-18 2:31PM EST,345.0,124.18,123.91,124.62,0.0,-,1,584,53.56%
"December 17, 2021",calls,SPY211217C00346000,2021-10-29 12:23PM EST,346.0,113.32,122.92,123.64,0.0,-,1,204,53.44%
"December 17, 2021",calls,SPY211217C00347000,2021-11-09 10:24AM EST,347.0,120.0,121.91,122.62,0.0,-,1,159,52.69%
"December 17, 2021",calls,SPY211217C00348000,2021-11-02 9:47AM EST,348.0,113.69,120.92,121.64,0.0,-,9,460,52.54%
"December 17, 2021",calls,SPY211217C00349000,2021-11-19 3:43PM EST,349.0,120.2,119.92,120.63,16.51,+15.92%,1,485,52.00%
"December 17, 2021",calls,SPY211217C00350000,2021-11-19 3:20PM EST,350.0,119.28,118.93,119.64,0.05,+0.04%,2,21329,51.76%
"December 17, 2021",calls,SPY211217C00351000,2021-11-09 2:23PM EST,351.0,116.37,117.94,118.66,0.0,-,3,472,51.61%
"December 17, 2021",calls,SPY211217C00352000,2021-11-09 2:23PM EST,352.0,115.39,116.94,117.64,0.0,-,3,611,50.98%
"December 17, 2021",calls,SPY211217C00353000,2021-09-16 2:22PM EST,353.0,95.63,93.22,94.16,0.0,-,2,181,0.00%
"December 17, 2021",calls,SPY211217C00354000,2021-11-19 3:32PM EST,354.0,115.42,114.95,115.64,0.42,+0.37%,3,591,50.20%
"December 17, 2021",calls,SPY211217C00355000,2021-11-19 10:48AM EST,355.0,114.81,113.95,114.65,0.0,-,2,1507,55.15%
"December 17, 2021",calls,SPY211217C00356000,2021-11-17 11:22AM EST,356.0,112.26,112.96,113.66,0.0,-,1,489,54.79%
"December 17, 2021",calls,SPY211217C00357000,2021-11-09 12:53PM EST,357.0,110.41,111.96,112.69,0.0,-,30,240,54.69%
