Contract Name,Type,Put/Call,Strike,Maturity (Year),Market Price,Implied Vol,Delta,Gamma,Vega,Rho,Theta
SPY210917C00275000,European,Call,275.0,0.1825396825,160.3,0.762634,0.939206,0.000856346,22.1801,44.4195,-52.8351
SPY210917C00280000,European,Call,280.0,0.1825396825,155.11,0.728302,0.939213,0.000896632,22.1781,45.3675,-50.8841
SPY210917C00285000,European,Call,285.0,0.1825396825,136.45,,,,,,
SPY210917C00290000,European,Call,290.0,0.1825396825,146.25,0.724792,0.92519,0.00105773,26.0367,45.8843,-58.407
SPY210917C00295000,European,Call,295.0,0.1825396825,139.0,0.60318,0.946066,0.000985367,20.1856,48.8456,-40.5004
SPY210917C00298000,European,Call,298.0,0.1825396825,120.03,,,,,,
SPY210917C00299000,European,Call,299.0,0.1825396825,125.74,,,,,,
SPY210917C00300000,European,Call,300.0,0.1825396825,132.6,0.499878,0.965063,0.000837537,14.2189,51.5041,-27.008
SPY210917C00301000,European,Call,301.0,0.1825396825,119.68,,,,,,
SPY210917C00302000,European,Call,302.0,0.1825396825,117.86,,,,,,
SPY210917C00304000,European,Call,304.0,0.1825396825,76.2,,,,,,
SPY210917C00305000,European,Call,305.0,0.1825396825,133.27,0.716934,0.90124,0.00131623,32.0487,46.3749,-69.7246
SPY210917C00307000,European,Call,307.0,0.1825396825,112.13,,,,,,
SPY210917C00308000,European,Call,308.0,0.1825396825,77.86,,,,,,
SPY210917C00309000,European,Call,309.0,0.1825396825,111.88,,,,,,
SPY210917C00310000,European,Call,310.0,0.1825396825,127.34,0.661697,0.905597,0.00137961,31.0037,47.7992,-63.1901
SPY210917C00311000,European,Call,311.0,0.1825396825,103.29,,,,,,
SPY210917C00312000,European,Call,312.0,0.1825396825,111.69,,,,,,
SPY210917C00313000,European,Call,313.0,0.1825396825,56.78,,,,,,
SPY210917C00314000,European,Call,314.0,0.1825396825,105.84,,,,,,
SPY210917C00315000,European,Call,315.0,0.1825396825,116.8,0.370178,0.980972,0.000680338,8.55328,55.6366,-16.8168
SPY210917C00316000,European,Call,316.0,0.1825396825,103.55,,,,,,
SPY210917C00317000,European,Call,317.0,0.1825396825,93.8,,,,,,
SPY210917C00318000,European,Call,318.0,0.1825396825,106.91,,,,,,
SPY210917C00319000,European,Call,319.0,0.1825396825,101.31,,,,,,
SPY210917C00320000,European,Call,320.0,0.1825396825,115.27,0.542679,0.920578,0.00147838,27.2476,51.1779,-47.994
SPY210917C00321000,European,Call,321.0,0.1825396825,102.73,,,,,,
SPY210917C00322000,European,Call,322.0,0.1825396825,93.63,,,,,,
SPY210917C00323000,European,Call,323.0,0.1825396825,102.19,,,,,,
SPY210917C00324000,European,Call,324.0,0.1825396825,98.66,,,,,,
SPY210917C00325000,European,Call,325.0,0.1825396825,112.91,0.604477,0.890642,0.00168088,34.5076,49.2602,-64.3462
SPY210917C00326000,European,Call,326.0,0.1825396825,103.11,,,,,,
SPY210917C00327000,European,Call,327.0,0.1825396825,91.83,,,,,,
SPY210917C00328000,European,Call,328.0,0.1825396825,95.32,,,,,,
SPY210917C00329000,European,Call,329.0,0.1825396825,108.06,0.559921,0.895604,0.00175485,33.3706,50.5349,-58.5775
SPY210917C00330000,European,Call,330.0,0.1825396825,106.63,0.542145,0.899249,0.00176616,32.5195,51.0816,-55.7688
SPY210917C00331000,European,Call,331.0,0.1825396825,95.83,,,,,,
SPY210917C00332000,European,Call,332.0,0.1825396825,86.79,,,,,,
SPY210917C00333000,European,Call,333.0,0.1825396825,98.4,0.200195,0.998973,9.35223e-05,0.635866,60.4075,-9.19109
SPY210917C00334000,European,Call,334.0,0.1825396825,103.11,0.53772,0.891296,0.00188142,34.359,51.1002,-58.0867
SPY210917C00335000,European,Call,335.0,0.1825396825,100.2,0.473022,0.912742,0.00182043,29.245,53.314,-45.6958
SPY210917C00336000,European,Call,336.0,0.1825396825,97.7,0.411682,0.935119,0.00166886,23.3334,55.526,-34.4398
SPY210917C00337000,European,Call,337.0,0.1825396825,97.85,0.452118,0.916308,0.00184598,28.345,54.0227,-43.0105
SPY210917C00338000,European,Call,338.0,0.1825396825,97.7,0.476303,0.904235,0.00193694,31.3326,53.1029,-48.6514
SPY210917C00339000,European,Call,339.0,0.1825396825,85.93,,,,,,
SPY210917C00340000,European,Call,340.0,0.1825396825,92.59,0.341034,0.956769,0.00146019,16.9123,58.157,-24.3114
SPY210917C00341000,European,Call,341.0,0.1825396825,91.32,0.320129,0.963723,0.0013488,14.6646,58.9345,-21.4858
SPY210917C00342000,European,Call,342.0,0.1825396825,92.76,0.427551,0.914433,0.00198477,28.8201,54.8047,-41.7739
SPY210917C00343000,European,Call,343.0,0.1825396825,92.5,0.447807,0.903176,0.00207691,31.5869,53.9691,-46.6444
SPY210917C00344000,European,Call,344.0,0.1825396825,91.27,0.436058,0.905606,0.00209335,31.0016,54.3843,-44.9896
SPY210917C00345000,European,Call,345.0,0.1825396825,90.61,0.442505,0.90015,0.00214971,32.3069,54.0766,-47.0741
SPY210917C00346000,European,Call,346.0,0.1825396825,77.26,,,,,,
SPY210917C00347000,European,Call,347.0,0.1825396825,76.38,,,,,,
SPY210917C00348000,European,Call,348.0,0.1825396825,87.77,0.434189,0.895571,0.00226354,33.3783,54.2359,-47.6358
SPY210917C00349000,European,Call,349.0,0.1825396825,86.61,0.424957,0.896924,0.00229092,33.0638,54.5539,-46.4722
SPY210917C00350000,European,Call,350.0,0.1825396825,82.66,0.307999,0.951852,0.00176305,18.4421,59.5839,-24.2805
SPY210917C00351000,European,Call,351.0,0.1825396825,72.57,,,,,,
SPY210917C00352000,European,Call,352.0,0.1825396825,85.27,0.458145,0.873393,0.00245995,38.276,52.9524,-55.7843
SPY210917C00353000,European,Call,353.0,0.1825396825,70.75,,,,,,
SPY210917C00354000,European,Call,354.0,0.1825396825,65.14,,,,,,
SPY210917C00355000,European,Call,355.0,0.1825396825,80.33,0.390625,0.895783,0.00251227,33.3291,55.6106,-43.8014
SPY210917C00356000,European,Call,356.0,0.1825396825,81.37,0.442314,0.867959,0.0026233,39.4073,53.2379,-55.5369
SPY210917C00357000,European,Call,357.0,0.1825396825,76.28,0.311317,0.932919,0.00226465,23.9442,59.2632,-29.093
SPY210917C00358000,European,Call,358.0,0.1825396825,65.86,,,,,,
SPY210917C00359000,European,Call,359.0,0.1825396825,76.8,0.387077,0.884957,0.00272176,35.7804,55.4056,-46.0465
SPY210917C00360000,European,Call,360.0,0.1825396825,73.23,0.297852,0.932407,0.00238097,24.0853,59.78,-28.4006
SPY210917C00361000,European,Call,361.0,0.1825396825,63.27,,,,,,
SPY210917C00362000,European,Call,362.0,0.1825396825,75.54,0.41893,0.858921,0.00289803,41.2327,53.5932,-55.1596
SPY210917C00363000,European,Call,363.0,0.1825396825,74.66,0.417213,0.856267,0.00294687,41.7558,53.5457,-55.5564
SPY210917C00364000,European,Call,364.0,0.1825396825,60.36,,,,,,
SPY210917C00365000,European,Call,365.0,0.1825396825,73.18,0.420189,0.847749,0.00304097,43.3965,53.1475,-57.7269
SPY210917C00366000,European,Call,366.0,0.1825396825,60.09,,,,,,
SPY210917C00367000,European,Call,367.0,0.1825396825,70.66,0.398788,0.850939,0.0031593,42.7888,53.8579,-54.6232
SPY210917C00368000,European,Call,368.0,0.1825396825,67.9,0.350876,0.873382,0.00321219,38.2782,56.1222,-45.0041
SPY210917C00369000,European,Call,369.0,0.1825396825,65.9,0.319252,0.889075,0.00321524,34.8614,57.7184,-38.9341
SPY210917C00370000,European,Call,370.0,0.1825396825,66.27,0.351677,0.865245,0.00334589,39.9626,55.7815,-46.6607
SPY210917C00371000,European,Call,371.0,0.1825396825,68.25,0.415497,0.827558,0.00333508,47.0622,52.4633,-61.2409
SPY210917C00372000,European,Call,372.0,0.1825396825,63.5,0.323257,0.874838,0.00345863,37.9708,57.0396,-41.9704
SPY210917C00373000,European,Call,373.0,0.1825396825,63.57,0.345879,0.856688,0.0035476,41.6732,55.603,-47.6205
SPY210917C00374000,European,Call,374.0,0.1825396825,64.0,0.374222,0.836398,0.00357961,45.4949,53.9328,-54.5288
SPY210917C00375000,European,Call,375.0,0.1825396825,60.59,0.312881,0.869301,0.00368245,39.1303,57.1365,-41.8991
SPY210917C00376000,European,Call,376.0,0.1825396825,50.97,,,,,,
SPY210917C00377000,European,Call,377.0,0.1825396825,57.91,0.286636,0.879153,0.00380574,37.0482,58.3986,-37.6361
SPY210917C00378000,European,Call,378.0,0.1825396825,49.32,,,,,,
SPY210917C00379000,European,Call,379.0,0.1825396825,59.19,0.35511,0.825511,0.00393164,47.417,53.9567,-54.0202
SPY210917C00380000,European,Call,380.0,0.1825396825,54.22,0.25528,0.890216,0.00399127,34.604,59.94,-32.9706
SPY210917C00381000,European,Call,381.0,0.1825396825,54.32,0.280762,0.865363,0.00418848,39.9386,57.9721,-39.2004
SPY210917C00382000,European,Call,382.0,0.1825396825,54.5,0.304585,0.843265,0.00427643,44.2371,56.2056,-45.1342
SPY210917C00383000,European,Call,383.0,0.1825396825,42.57,,,,,,
SPY210917C00384000,European,Call,384.0,0.1825396825,44.04,,,,,,
SPY210917C00385000,European,Call,385.0,0.1825396825,51.2,0.284653,0.842651,0.00458766,44.3511,56.7598,-42.889
SPY210917C00386000,European,Call,386.0,0.1825396825,50.23,0.280972,0.840227,0.00469459,44.798,56.7467,-42.7838
SPY210917C00387000,European,Call,387.0,0.1825396825,40.2,,,,,,
SPY210917C00388000,European,Call,388.0,0.1825396825,46.52,0.231686,0.871106,0.00492531,38.7553,59.8464,-33.355
SPY210917C00389000,European,Call,389.0,0.1825396825,41.69,,,,,,
SPY210917C00390000,European,Call,390.0,0.1825396825,44.57,0.224934,0.866323,0.00520243,39.7428,59.827,-33.2439
SPY210917C00391000,European,Call,391.0,0.1825396825,44.54,0.243912,0.842815,0.00535028,44.3208,57.9884,-38.0992
SPY210917C00392000,European,Call,392.0,0.1825396825,47.02,0.310154,0.787338,0.00507954,53.5056,53.1835,-53.2407
SPY210917C00393000,European,Call,393.0,0.1825396825,41.67,0.215263,0.858019,0.00566434,41.4111,59.705,-33.1569
SPY210917C00394000,European,Call,394.0,0.1825396825,43.6,0.27359,0.800542,0.00554359,51.5096,54.8437,-46.6292
SPY210917C00395000,European,Call,395.0,0.1825396825,39.95,0.213661,0.846894,0.00600268,43.558,59.1463,-34.1499
SPY210917C00396000,European,Call,396.0,0.1825396825,41.86,0.269279,0.791374,0.00578518,52.9075,54.4421,-46.9931
SPY210917C00397000,European,Call,397.0,0.1825396825,42.46,0.293884,0.768302,0.00562962,56.1892,52.5226,-52.9197
SPY210917C00398000,European,Call,398.0,0.1825396825,38.83,0.24025,0.801497,0.00629464,51.3608,55.7893,-41.9657
SPY210917C00399000,European,Call,399.0,0.1825396825,39.47,0.266361,0.774128,0.00612316,55.3916,53.5254,-48.2485
SPY210917C00400000,European,Call,400.0,0.1825396825,36.07,0.216255,0.809455,0.00682109,50.0977,56.9174,-38.0069
SPY210917C00401000,European,Call,401.0,0.1825396825,36.91,0.246649,0.775309,0.00659292,55.2274,54.0853,-45.2288
SPY210917C00402000,European,Call,402.0,0.1825396825,36.77,0.257168,0.760291,0.00655511,57.2525,52.9328,-48.0778
SPY210917C00403000,European,Call,403.0,0.1825396825,33.74,0.21574,0.787186,0.00730554,53.5279,55.5958,-39.7698
SPY210917C00404000,European,Call,404.0,0.1825396825,36.18,0.271273,0.736802,0.00652911,60.1531,51.1977,-52.1911
SPY210917C00405000,European,Call,405.0,0.1825396825,32.01,0.211487,0.775203,0.00769112,55.2422,54.9715,-40.0479
SPY210917C00406000,European,Call,406.0,0.1825396825,33.62,0.25178,0.735,0.00705909,60.3626,51.5236,-49.1715
SPY210917C00407000,European,Call,407.0,0.1825396825,32.13,0.238571,0.736582,0.00742726,60.1788,51.9198,-46.9254
SPY210917C00408000,European,Call,408.0,0.1825396825,29.98,0.214243,0.747585,0.00808955,58.8611,53.1754,-42.3257
SPY210917C00409000,European,Call,409.0,0.1825396825,29.95,0.225525,0.730009,0.00795539,60.9332,51.8021,-45.2237
SPY210917C00410000,European,Call,410.0,0.1825396825,27.34,0.193624,0.748424,0.00893529,58.7578,53.7231,-39.0267
SPY210917C00411000,European,Call,411.0,0.1825396825,29.13,0.23427,0.707087,0.00796565,63.3775,50.1536,-48.0105
SPY210917C00412000,European,Call,412.0,0.1825396825,26.66,0.205612,0.71907,0.00889803,62.1355,51.5444,-42.5396
SPY210917C00413000,European,Call,413.0,0.1825396825,27.95,0.236425,0.688919,0.00810935,65.1144,48.9436,-49.3322
SPY210917C00414000,European,Call,414.0,0.1825396825,24.67,0.195541,0.70801,0.00952935,63.2847,51.04,-41.3672
SPY210917C00415000,European,Call,415.0,0.1825396825,22.9,0.178175,0.712764,0.0103779,62.7989,51.7361,-38.2217
SPY210917C00416000,European,Call,416.0,0.1825396825,22.15,0.177031,0.702912,0.0106101,63.7921,51.1001,-38.4135
SPY210917C00417000,European,Call,417.0,0.1825396825,22.44,0.191727,0.680352,0.0101165,65.8733,49.2774,-41.8075
SPY210917C00418000,European,Call,418.0,0.1825396825,20.78,0.176315,0.681174,0.0109889,65.8022,49.6448,-39.046
SPY210917C00419000,European,Call,419.0,0.1825396825,19.84,0.171871,0.673175,0.0113891,66.4799,49.1889,-38.4974
SPY210917C00420000,European,Call,420.0,0.1825396825,18.96,0.168247,0.664084,0.0117623,67.2106,48.6364,-38.0934
SPY210917C00421000,European,Call,421.0,0.1825396825,18.34,0.168366,0.651853,0.0119144,68.128,47.79,-38.4144
SPY210917C00422000,European,Call,422.0,0.1825396825,18.68,0.182219,0.631516,0.0112285,69.4884,46.1325,-41.436
SPY210917C00423000,European,Call,423.0,0.1825396825,17.28,0.17065,0.625921,0.0120481,69.8271,45.9491,-39.3654
SPY210917C00424000,European,Call,424.0,0.1825396825,15.92,0.15965,0.619326,0.0129483,70.2068,45.68,-37.3881
SPY210917C00425000,European,Call,425.0,0.1825396825,15.2,0.157719,0.607051,0.0132283,70.8575,44.8485,-37.1762
SPY210917C00426000,European,Call,426.0,0.1825396825,14.55,0.156612,0.594045,0.0134366,71.4682,43.9468,-37.0913
SPY210917C00427000,European,Call,427.0,0.1825396825,13.94,0.155892,0.580648,0.0136016,72.0131,43.0071,-37.0455
SPY210917C00428000,European,Call,428.0,0.1825396825,13.13,0.152221,0.567851,0.014015,72.4547,42.1511,-36.3802
SPY210917C00429000,European,Call,429.0,0.1825396825,12.33,0.148535,0.554397,0.0144384,72.8361,41.2416,-35.6707
SPY210917C00430000,European,Call,430.0,0.1825396825,11.7,0.147016,0.540015,0.0146506,73.1504,40.2284,-35.3459
SPY210917C00431000,European,Call,431.0,0.1825396825,10.9,0.142984,0.525329,0.0151094,73.3723,39.2223,-34.4777
SPY210917C00432000,European,Call,432.0,0.1825396825,10.28,0.141222,0.510036,0.015324,73.4973,38.1357,-34.0129
SPY210917C00433000,European,Call,433.0,0.1825396825,9.75,0.140483,0.494595,0.0154081,73.5138,37.0212,-33.7073
SPY210917C00434000,European,Call,434.0,0.1825396825,9.02,0.136805,0.478081,0.0157999,73.4096,35.8588,-32.7575
SPY210917C00435000,European,Call,435.0,0.1825396825,8.4,0.134401,0.461335,0.0160311,73.175,34.6584,-32.012
SPY210917C00436000,European,Call,436.0,0.1825396825,7.96,0.134246,0.445403,0.0159741,72.831,33.4888,-31.6832
SPY210917C00437000,European,Call,437.0,0.1825396825,7.32,0.131097,0.42746,0.016239,72.3018,32.198,-30.676
SPY210917C00438000,European,Call,438.0,0.1825396825,6.73,0.128376,0.409214,0.0164242,71.6085,30.8743,-29.6996
SPY210917C00439000,European,Call,439.0,0.1825396825,6.3,0.127643,0.39242,0.0163391,70.8309,29.6353,-29.1026
SPY210917C00440000,European,Call,440.0,0.1825396825,5.69,0.12408,0.372469,0.0165473,69.7312,28.1815,-27.8248
SPY210917C00441000,European,Call,441.0,0.1825396825,5.39,0.124707,0.357173,0.0162341,68.7569,27.0363,-27.4441
SPY210917C00442000,European,Call,442.0,0.1825396825,4.9,0.122302,0.338117,0.0162221,67.3812,25.6308,-26.3246
SPY210917C00443000,European,Call,443.0,0.1825396825,4.51,0.121087,0.320606,0.0160383,65.9558,24.3283,-25.4369
SPY210917C00444000,European,Call,444.0,0.1825396825,4.0,0.117705,0.29955,0.0160179,64.0323,22.7695,-23.9775
SPY210917C00445000,European,Call,445.0,0.1825396825,3.71,0.117439,0.283716,0.0156528,62.4313,21.5803,-23.2418
SPY210917C00446000,European,Call,446.0,0.1825396825,3.42,0.116918,0.267779,0.015282,60.682,20.3829,-22.4172
SPY210917C00447000,European,Call,447.0,0.1825396825,3.04,0.114579,0.248584,0.015004,58.3861,18.9465,-21.0976
SPY210917C00448000,European,Call,448.0,0.1825396825,2.75,0.113429,0.23195,0.0145947,56.2233,17.6945,-20.0585
SPY210917C00449000,European,Call,449.0,0.1825396825,2.43,0.111378,0.213695,0.014185,53.657,16.3207,-18.7586
SPY210917C00450000,European,Call,450.0,0.1825396825,2.18,0.11026,0.197824,0.0136873,51.2547,15.1213,-17.6932
SPY210917C00451000,European,Call,451.0,0.1825396825,1.99,0.110013,0.184417,0.0131402,49.0957,14.1043,-16.859
SPY210917C00452000,European,Call,452.0,0.1825396825,1.76,0.108626,0.168917,0.0125892,46.4441,12.9303,-15.7117
SPY210917C00453000,European,Call,453.0,0.1825396825,1.66,0.109777,0.15986,0.01202,44.814,12.238,-15.2666
SPY210917C00454000,European,Call,454.0,0.1825396825,1.44,0.107943,0.144449,0.0114283,41.896,11.0691,-14.0077
SPY210917C00455000,European,Call,455.0,0.1825396825,1.25,0.106377,0.130244,0.0108049,39.036,9.98943,-12.8365
SPY210917C00456000,European,Call,456.0,0.1825396825,1.27,0.109975,0.128473,0.0103527,38.6675,9.84689,-13.0894
SPY210917C00457000,European,Call,457.0,0.1825396825,1.02,0.106145,0.11038,0.0096364,34.7386,8.47308,-11.3403
SPY210917C00458000,European,Call,458.0,0.1825396825,0.89,0.105136,0.0993337,0.00901367,32.1848,7.63026,-10.3855
SPY210917C00459000,European,Call,459.0,0.1825396825,0.83,0.106038,0.0930539,0.00851806,30.6761,7.14856,-9.95631
SPY210917C00460000,European,Call,460.0,0.1825396825,0.73,0.105394,0.0839679,0.00793851,28.4153,6.45402,-9.14788
SPY210917C00461000,European,Call,461.0,0.1825396825,0.65,0.105147,0.0762796,0.00739994,26.4255,5.86547,-8.46941
SPY210917C00462000,European,Call,462.0,0.1825396825,0.58,0.105006,0.0693259,0.00688691,24.5604,5.33274,-7.84478
SPY210917C00463000,European,Call,463.0,0.1825396825,0.66,0.110792,0.0739814,0.00686097,25.8162,5.68335,-8.66644
SPY210917C00464000,European,Call,464.0,0.1825396825,0.46,0.104773,0.0569709,0.00592353,21.0779,4.38539,-6.691
SPY210917C00465000,European,Call,465.0,0.1825396825,0.39,0.103693,0.0498568,0.00538477,18.9633,3.84007,-5.94822
SPY210917C00466000,European,Call,466.0,0.1825396825,0.36,0.104431,0.0462415,0.0050341,17.8545,3.56193,-5.62868
SPY210917C00467000,European,Call,467.0,0.1825396825,0.42,0.110054,0.0505307,0.00512813,19.1673,3.88746,-6.34707
SPY210917C00468000,European,Call,468.0,0.1825396825,0.27,0.103462,0.036287,0.00417433,14.6678,2.79743,-4.56627
SPY210917C00469000,European,Call,469.0,0.1825396825,0.25,0.104275,0.0336949,0.00389734,13.8021,2.59772,-4.32245
SPY210917C00470000,European,Call,470.0,0.1825396825,0.22,0.104176,0.0301427,0.00355811,12.5888,2.32453,-3.93249
SPY210917C00471000,European,Call,471.0,0.1825396825,0.26,0.109404,0.0334597,0.00369328,13.7228,2.57745,-4.48962
SPY210917C00472000,European,Call,472.0,0.1825396825,0.17,0.104039,0.0240343,0.00294913,10.4205,1.85445,-3.24103
SPY210917C00473000,European,Call,473.0,0.1825396825,0.23,0.111425,0.0295711,0.00327422,12.3905,2.27787,-4.11509
SPY210917C00474000,European,Call,474.0,0.1825396825,0.24,0.114367,0.0300152,0.00322968,12.5446,2.31088,-4.26807
SPY210917C00475000,European,Call,475.0,0.1825396825,0.13,0.105844,0.0186533,0.00233946,8.40969,1.43962,-2.64887
SPY210917C00480000,European,Call,480.0,0.1825396825,0.09,0.109903,0.0129808,0.00165067,6.16123,1.00191,-2.00142
SPY210917C00485000,European,Call,485.0,0.1825396825,0.07,0.11535,0.00991277,0.00124421,4.87427,0.764878,-1.65203
SPY210917C00490000,European,Call,490.0,0.1825396825,0.05,0.11927,0.00708956,0.000896575,3.63174,0.547048,-1.26655
SPY210917C00495000,European,Call,495.0,0.1825396825,0.04,0.124491,0.00556609,0.000693356,2.93151,0.429357,-1.06248
SPY210917C00500000,European,Call,500.0,0.1825396825,0.04,0.132555,0.00526059,0.000619307,2.78804,0.405391,-1.07164
SPY210917C00505000,European,Call,505.0,0.1825396825,0.03,0.136306,0.00394088,0.000465377,2.15436,0.303685,-0.848802
SPY210917C00510000,European,Call,510.0,0.1825396825,0.02,0.138291,0.00267753,0.000323998,1.52171,0.206401,-0.606633
SPY210917C00515000,European,Call,515.0,0.1825396825,0.02,0.145547,0.00255596,0.00029519,1.45916,0.196864,-0.610541
SPY210917C00520000,European,Call,520.0,0.1825396825,0.01,0.143541,0.00136132,0.000168831,0.82305,0.10497,-0.33897
SPY210917C00525000,European,Call,525.0,0.1825396825,0.02,0.159743,0.00234889,0.000249168,1.3518,0.180619,-0.617926
SPY210917C00530000,European,Call,530.0,0.1825396825,0.02,0.166691,0.00225986,0.000230571,1.30531,0.173635,-0.621407
SPY210917C00535000,European,Call,535.0,0.1825396825,0.02,0.173544,0.00217874,0.000214249,1.26278,0.167271,-0.624757
SPY210917C00540000,European,Call,540.0,0.1825396825,0.02,0.180305,0.00210444,0.000199829,1.22367,0.161442,-0.627974
SPY210917C00545000,European,Call,545.0,0.1825396825,0.02,0.186978,0.00203622,0.00018702,1.18762,0.15609,-0.631094
SPY210917C00550000,European,Call,550.0,0.1825396825,0.02,0.193566,0.00197334,0.000175583,1.15427,0.151157,-0.634124
SPY210917C00555000,European,Call,555.0,0.1825396825,0.01,0.1886,0.00106049,0.000102238,0.654865,0.0813696,-0.350213
SPY210917C00560000,European,Call,560.0,0.1825396825,0.01,0.194718,0.00103002,9.64135e-05,0.63759,0.0789797,-0.351624
SPY210917C00565000,European,Call,565.0,0.1825396825,0.01,0.200763,0.00100166,9.11448e-05,0.62146,0.0767544,-0.352986
SPY210917C00570000,European,Call,570.0,0.1825396825,0.01,0.206738,0.000975223,8.63642e-05,0.606389,0.0746806,-0.354319
SPY210917C00575000,European,Call,575.0,0.1825396825,0.01,0.212643,0.000950434,8.2004e-05,0.592221,0.0727361,-0.35559
SPY210917C00580000,European,Call,580.0,0.1825396825,0.01,0.218483,0.000927282,7.80244e-05,0.578956,0.0709197,-0.356859
SPY210917C00585000,European,Call,585.0,0.1825396825,0.01,0.224257,0.00090549,7.43724e-05,0.566442,0.0692101,-0.358078
